RegionID,SizeRank,Neighborhood,RegionType,StateName,State,City,Metro,CountyName,Date,Prices,MeanPrices,Year,Month
121680,6595,Brightwood Park,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,1567.6949430042714,1597.385263240877,2018,03
121797,5784,The Palisades,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,1779.4330515711895,1785.1279511867988,2018,03
121740,8516,Judiciary Square,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,3550.779704020215,3554.1948934437637,2018,03
268815,7424,Kalorama,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,2991.798927305873,2936.3585727367363,2018,03
121692,12518,Chinatown,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,3011.400682773957,2641.8030403023877,2018,03
268832,6132,Wakefield,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,2098.326073380475,2082.8548235609255,2018,03
121713,9511,Fairfax Village,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,694.3773376421307,864.8096388417397,2018,03
121754,777,Logan Circle,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,3140.4928223494076,3128.557226146449,2018,03
121808,5016,West End,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,3381.4783160551715,3109.58092625612,2018,03
121755,1932,Manor Park,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,1886.9659600980656,1948.6479032765337,2018,03
275465,1930,Southwest Waterfront,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,2606.9322285182634,2611.555573866992,2018,03
403487,1754,Near Northeast,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,2895.659876640611,2920.649304699001,2018,03
121693,1631,Cleveland Park,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,2436.5913535208215,2410.4379014512283,2018,03
121745,1608,Kingman Park,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,2113.94537852963,2191.3348627770497,2018,03
121685,403,Capitol Hill,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,2800.5805627551313,2413.659149162059,2018,03
121763,2099,Mount Vernon Square,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,3148.282225176601,3104.018090143343,2018,03
121785,1317,Shaw,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,3175.3628873453176,3176.908074309844,2018,03
121762,1175,Mount Pleasant,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,2526.2707347704654,2498.7234499174533,2018,03
121716,1174,Foggy Bottom,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,2497.9750877586857,2487.757614865846,2018,03
121689,1135,Chevy Chase,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,1944.2254957853097,1936.0607232538516,2018,03
121704,1067,Dupont Circle,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,2726.3382389281833,2698.3517219629043,2018,03
121774,607,Petworth,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,2109.092189073173,2100.9396693223125,2018,03
403481,907,Sixteenth Street Heights,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,2137.5633338956172,2164.8538116659633,2018,03
121729,1299,Georgetown,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,3150.516447304678,3087.7242498987443,2018,03
121731,2216,Glover Park,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,1991.4074071909254,1963.0635493674645,2018,03
121681,2235,Brookland,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,1851.8798977967222,1930.4956725036689,2018,03
121668,764,Adams Morgan,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,2780.6683111604866,2759.459086882949,2018,03
275794,4565,U Street Corridor,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,3209.8212074777452,3194.8833136700405,2018,03
273489,4525,Downtown,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,3211.6841842371086,3320.36622783838,2018,03
121687,4451,Cathedral Heights,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,2374.735125177322,2369.8002166402366,2018,03
121807,4244,Wesley Heights,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,2121.228537672214,2187.82048946944,2018,03
121709,4081,Eckington,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,1974.3031205669154,2006.1028428978786,2018,03
121815,3811,Woodley Park,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,2870.3071929153616,2802.5788419719042,2018,03
403486,3755,Barney Circle,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,2594.3976348873293,2610.045942999449,2018,03
403116,3753,Navy Yard,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,3660.668333159474,3398.6746096833317,2018,03
121710,3347,Edgewood,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,1868.4374412413538,1921.7954917082934,2018,03
121677,3337,Bloomingdale,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,2741.059805276631,2757.748772540947,2018,03
121717,3253,Forest Hills,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,2160.695295324379,1864.376030652856,2018,03
121799,2873,Trinidad,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,2461.2082964244382,2478.4675360816823,2018,03
121698,2721,Congress Heights,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,1160.2565257988676,1248.101149064806,2018,03
121697,343,Columbia Heights,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,2018-03,2513.047649728462,2506.556754587669,2018,03
269750,16259,Leather District,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2018-04,4552.024902748724,4456.069091916995,2018,04
15856,938,Mission Hill,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2018-04,2354.238447296872,2527.063255856496,2018,04
46015,890,Kenmore,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2018-04,2882.4270591310483,2899.828302435655,2018,04
154399,222,East Boston,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2018-04,2240.968499529862,2373.9690600966665,2018,04
154235,769,Charlestown,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2018-04,2918.350075941792,2962.631469313053,2018,04
276331,581,Fenway,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2018-04,2836.6563574837305,2828.6903289246115,2018,04
272836,549,Back Bay,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2018-04,3803.816576633221,3847.794124931328,2018,04
275424,108,South Dorchester,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2018-04,1730.458261679415,1873.4845025739196,2018,04
155173,1521,North End,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2018-04,3241.867555665993,3230.3247926825275,2018,04
272755,516,Allston,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2018-04,2036.4537654813664,2113.2324871309106,2018,04
155506,399,Roslindale,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2018-04,1757.5097332786781,1920.2079248491477,2018,04
275429,390,South End,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2018-04,3734.866603667396,3729.6308579208667,2018,04
155995,361,West Roxbury,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2018-04,1531.320385123835,1637.095155465328,2018,04
154775,322,Hyde Park,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2018-04,1296.5668948438663,1305.8311222361867,2018,04
54232,148,Roxbury,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2018-04,2243.9238835881547,2307.590541787514,2018,04
155633,292,South Boston,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2018-04,2919.5311509577887,3017.250891558661,2018,04
37575,235,Brighton,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2018-04,2055.5181498719953,2113.4369888128317,2018,04
274702,429,North Dorchester,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2018-04,2100.1239556131245,2226.0081492037652,2018,04
153989,1739,Beacon Hill,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2018-04,3374.6549028982613,3380.800522796702,2018,04
154795,214,Jamaica Plain,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2018-04,2163.303379414035,2247.08353227888,2018,04
416396,2254,Chinatown,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2018-04,3746.812179742429,2641.8030403023877,2018,04
154380,13048,Downtown Crossing,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2018-04,5652.727494254864,5743.396591279594,2018,04
270824,5321,Downtown,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2018-04,4267.957485773448,3320.36622783838,2018,04
153980,6106,Bay Village,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2018-04,3868.371224767826,3903.6078962776683,2018,04
273181,2948,West End,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,2018-04,2892.0320573204995,3109.58092625612,2018,04
403298,4695,Goose Island,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2018-04,3033.2227653539394,2905.523757177449,2018,04
269615,511,West Town,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2018-04,2766.4967799718897,2834.0751542075577,2018,04
269597,436,Near North,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2018-04,2631.212602638426,2604.1117105424637,2018,04
403344,6905,Dearborn Park,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2018-04,2308.599264956417,2331.9398945753796,2018,04
403343,8591,Printers Row,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2018-04,2083.79334636958,2086.666609696988,2018,04
403345,9870,South Commons,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2018-04,942.0815706125662,1012.5556687313374,2018,04
269608,285,South Shore,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2018-04,457.75183276770525,539.1600880543566,2018,04
269578,271,Edgewater,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2018-04,1365.0517667256859,1414.4027672271118,2018,04
273035,268,Bridgeport,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2018-04,1544.796345049815,1746.2808032228465,2018,04
269607,259,South Loop,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2018-04,2395.007048163751,2320.386287330026,2018,04
269588,224,Jefferson Park,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2018-04,1113.3310528637298,1691.5436687057324,2018,04
403313,3686,Fulton River District,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2018-04,2778.3789883054587,2768.852863075667,2018,04
403297,8707,River West,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2018-04,2615.6154969867753,2695.4354461562434,2018,04
33597,608,Ravenswood,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2018-04,1832.8010437464632,1853.7777039698212,2018,04
403299,662,Streeterville,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2018-04,2768.472595457242,2646.0883807745936,2018,04
403262,1699,Budlong Woods,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2018-04,1025.2388186665794,1057.8411172750402,2018,04
403307,1600,Wrightwood Neighbors,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2018-04,2772.0236002465845,2788.9833801909826,2018,04
403304,2522,Old Town Triangle,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2018-04,2377.8802789105375,2342.2065823019093,2018,04
403301,1436,Old Town,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2018-04,2301.1421548987973,2210.4728956076624,2018,04
269593,1282,The Loop,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2018-04,2517.625975081893,2391.7163404290004,2018,04
269590,1026,Lincoln Park,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2018-04,2200.102410931275,2135.0174462435593,2018,04
403303,968,Gold Coast,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2018-04,2124.6663220089604,2060.059432094331,2018,04
403322,2726,West Loop Gate,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2018-04,2870.076858134865,2745.760859144898,2018,04
403342,2830,New Eastside,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2018-04,3127.6885978909354,3159.525983277053,2018,04
269603,882,O'Hare,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2018-04,968.9963658876853,1024.3349715418206,2018,04
403141,782,University Village - Little Italy,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2018-04,2033.787914823249,2048.3397584662102,2018,04
403300,3091,River North,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2018-04,2902.3727914369106,2846.613584115598,2018,04
269586,692,Hyde Park,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2018-04,1083.6756103024773,1305.8311222361867,2018,04
137603,689,Bucktown,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2018-04,2865.059925727358,2945.46257534342,2018,04
269600,653,North Center,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2018-04,2375.512942384309,2308.810250877299,2018,04
269599,889,Near West Side,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2018-04,2842.5975441496453,2794.6629381695548,2018,04
269566,154,Albany Park,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2018-04,1075.5447198489314,1141.0692236609877,2018,04
269609,159,Uptown,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2018-04,1364.7330868086938,1683.7999736331335,2018,04
269592,53,Logan Square,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2018-04,2083.8297669315216,2322.33585044503,2018,04
269605,171,Rogers Park,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2018-04,1054.5118453274413,1100.3609191644666,2018,04
403169,106,West Rogers Park,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2018-04,914.9664622467664,992.0834250687049,2018,04
269589,163,Lake View,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2018-04,1849.6273433636554,1828.4963695718068,2018,04
268010,1374,Atwater Village,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,3690.3830570670225,3841.2956234209196,2018,04
268097,493,Crenshaw,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,2418.176691100757,2825.044241316323,2018,04
274359,440,Los Feliz,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,3164.834632072647,3276.577119299464,2018,04
27484,457,Tujunga,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,2335.285013371977,2674.7374469537513,2018,04
116206,368,Lincoln Heights,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,2475.5595862125306,2677.5316372818847,2018,04
268548,131,Valley Glen,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,2566.76785484208,2685.641532362974,2018,04
114808,382,Eagle Rock,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,3494.5080924276053,3664.5184329200306,2018,04
27080,85,Sherman Oaks,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,2268.678454667657,2379.278941239982,2018,04
113910,360,Brentwood,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,3353.120773436093,3451.50406097152,2018,04
268316,2365,Montecito Heights,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,2588.331925985545,2773.077581197023,2018,04
21056,351,Venice,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,6776.5396804849,6733.604122587516,2018,04
274514,62,Mid City,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,3310.282683463394,3516.568414180527,2018,04
268134,529,Echo Park,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,3814.182658459255,4032.675371093934,2018,04
48570,83,Woodland Hills,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,1749.4689911588396,1839.062574253881,2018,04
268236,82,Koreatown,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,2145.553884115817,2240.379453915135,2018,04
116774,750,Mount Washington,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,3585.9378555516582,2531.9543400307966,2018,04
40215,86,Pacoima,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,1516.2089200542664,1851.4282482109206,2018,04
27328,866,Sunland,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,2435.727492950953,2728.130355536748,2018,04
54300,79,San Pedro,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,1957.2677427523709,2089.6733824893495,2018,04
276514,886,Playa Del Rey,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,2758.1601928070177,2836.2143542760277,2018,04
276023,99,Westlake,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,2851.541216954079,2437.906824365616,2018,04
40548,100,Reseda,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,1462.9025783770485,1572.9958469383453,2018,04
46795,78,North Hollywood,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,1972.266084237334,2094.5276670269773,2018,04
113886,75,Boyle Heights,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,2006.8455937721103,2283.0331217610146,2018,04
268057,628,Central City East,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,2878.436977000954,2989.409442679399,2018,04
34213,74,Sylmar,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,1726.955657896073,2039.4690159021386,2018,04
41131,68,Sun Valley,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,2821.4865235213065,2504.9262347637527,2018,04
41466,64,Van Nuys,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,1480.7065167923915,1662.2219389844406,2018,04
275024,556,Pico-Robertson,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,3407.012493420213,3436.805569887309,2018,04
273825,540,Glassell Park,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,3361.2844276620854,3609.8707630802837,2018,04
19810,538,Pacific Palisades,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,4534.22434434162,4365.749988406127,2018,04
118887,1179,West Los Angeles,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,3153.3221920368965,3237.1850719809004,2018,04
113749,1200,Beverly Crest,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,5445.737473365531,5457.834064821552,2018,04
117954,338,Sawtelle,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,3017.308751376318,3183.7015986571537,2018,04
268581,502,West Adams,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,2539.740252834191,2926.0314870702796,2018,04
274049,333,Hollywood Hills,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,3171.2948881623374,3502.363762500017,2018,04
268404,770,Pico-Union,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,2166.833176623491,2192.7590894336977,2018,04
115729,330,Park Mesa Heights,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,1992.1425782798187,2308.87030893776,2018,04
114246,3269,Century City,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,3635.4471487516703,3711.3136005978495,2018,04
30731,157,Canoga Park,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,1338.5281460347942,1447.753099671827,2018,04
13327,3731,Playa Vista,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,3427.8540706173208,3514.458719384986,2018,04
403184,331,Del Rey,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,3588.8014629448844,3773.591548359918,2018,04
274517,258,Mid Wilshire,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,2637.4615143378364,2681.8218022405517,2018,04
273930,255,Harbor Gateway,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,2180.6291194240057,2398.0087489881657,2018,04
118849,253,Watts,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,1724.6774288097495,1876.1147575560813,2018,04
116415,238,Mar Vista,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,3391.286384310452,3518.4033398492093,2018,04
47950,283,Tarzana,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,1460.2815601920884,1567.602136030855,2018,04
32059,18,Hollywood,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,3044.009385320892,3200.768776895221,2018,04
114914,219,El Sereno,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,2286.434929977035,2539.278310194901,2018,04
117183,217,Palms,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,2729.982928899086,2967.4620211127867,2018,04
276450,208,Mid City West,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,3104.725245207102,3212.6790998238907,2018,04
51906,201,Encino,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,1481.655778911693,1614.4213144713542,2018,04
32368,199,Lake Balboa,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,1835.0713396060694,2028.5488216028125,2018,04
27987,195,Winnetka,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,1305.3461612867675,1405.8691946058004,2018,04
268496,8,Southeast Los Angeles,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,1714.3041033171608,1943.873067974937,2018,04
115609,181,Highland Park,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,3128.7995872882752,3318.0939929335036,2018,04
118208,4,South Los Angeles,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,2032.9186599822572,2285.6139869376307,2018,04
273197,165,Central City,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,1901.9415822324172,2138.9214964967123,2018,04
118920,160,Westwood,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,3220.213529377006,3398.320104818708,2018,04
403191,2819,Elysian Valley,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,3498.305140904811,3720.48329691693,2018,04
13017,136,North Hills,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,1372.944171537913,1559.0930068642385,2018,04
7877,301,Westchester,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,2251.3280525982027,2281.073374144993,2018,04
268118,312,Downtown,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,3104.2242457552484,3320.36622783838,2018,04
268473,296,Silver Lake,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,3800.8929887890345,4054.709967352396,2018,04
47880,298,Studio City,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2018-04,2652.270003398939,2753.312784340822,2018,04
270841,5608,DUMBO,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,2018-04,5169.821676236271,5017.489038390151,2018,04
199001,17,Williamsburg,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,2018-04,4200.594194712069,4145.857518345901,2018,04
270875,66,Lower East Side,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,2018-04,3419.463917872417,3378.2762352333625,2018,04
272902,16,Bedford Stuyvesant,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,2018-04,3212.3734736254587,3262.938349459094,2018,04
18131,70,Flushing,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,2018-04,1891.4405284952209,1947.6723331118053,2018,04
