RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22
112547,10,Paradise Valley,Neighborhood,AZ,AZ,Phoenix,Phoenix-Mesa-Scottsdale,Maricopa County,411292,414983,417919,420325,422607,424660,426754,428767,431771,433642,435218,436150,437163,438239,439800,440695,441376,442311,444324,447451,450269,452605,455432,458696,461908,464563,468537,475337,479702,483982,486673,494422,503330,513647,522062,531007,541315,551636,565164,576559,595744,613716,633789,650159,661896,673368,680405,691221,702856,720976,737951
111818,12,Deer Valley,Neighborhood,AZ,AZ,Phoenix,Phoenix-Mesa-Scottsdale,Maricopa County,292114,294461,296652,298216,299576,300936,302403,303990,305998,307104,307487,308023,308986,310284,311466,311915,312139,312397,313232,314737,316046,317405,319197,321542,323856,326134,329615,334401,337370,339153,341222,346231,351922,358017,363654,370538,378359,385321,394730,401944,415641,428199,442709,453649,463286,471831,477441,482157,486968,496311,507146
267955,13,North Mountain,Neighborhood,AZ,AZ,Phoenix,Phoenix-Mesa-Scottsdale,Maricopa County,243102,245243,247010,248404,249587,250820,252333,253306,254717,255333,255104,255138,255430,256475,257367,257263,256873,255948,255764,256424,257648,259123,261409,264034,266537,268793,271389,275050,277770,279976,282425,286898,292814,299039,304624,310662,317659,324196,333185,339081,349504,358519,369456,378222,385453,392328,396105,398255,400094,404906,411098
272816,14,Astoria,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,1140450,1146722,1153704,1164521,1171631,1178371,1182818,1188957,1192183,1194711,1197769,1202286,1204300,1209486,1209276,1207236,1197433,1194785,1195783,1201330,1200550,1194826,1188435,1182365,1184870,1190554,1196032,1195791,1192729,1191697,1197409,1199602,1206814,1213880,1225305,1227751,1218789,1216092,1214075,1217802,1218836,1224139,1228242,1226236,1225304,1224084,1225339,1225287,1231582,1239369,1249664
273698,15,Far North,Neighborhood,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,482377,487426,491428,492471,491353,490386,490470,493413,493943,494390,492988,494122,497921,501288,502839,500832,498173,496508,495100,496720,499203,499277,497673,495007,498438,500819,504404,503665,503218,502311,503582,508339,514039,520250,523727,527377,531645,538213,545199,552813,562206,574067,587647,601747,614536,624402,633629,642861,657103,673010,688097
272902,16,Bedford Stuyvesant,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,1224643,1237743,1250038,1266154,1275277,1286199,1296520,1310972,1312207,1312586,1314761,1315582,1309425,1301868,1300448,1302828,1298031,1291073,1286909,1279205,1274252,1267301,1266829,1268960,1275907,1289574,1307445,1329700,1342620,1349176,1341043,1327601,1287446,1256052,1236490,1245918,1260741,1279593,1296302,1301364,1295321,1289453,1290848,1299279,1316016,1334148,1353873,1363837,1375575,1382724,1402140
199001,17,Williamsburg,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,1667118,1670593,1692855,1704830,1717209,1720819,1726918,1747069,1751390,1765640,1775352,1786761,1788560,1791105,1795336,1796433,1796989,1792721,1791516,1792809,1799004,1785349,1764350,1759590,1770354,1787050,1798507,1808625,1807847,1805833,1792463,1778245,1736871,1715873,1709405,1709096,1736235,1762781,1814340,1818975,1810550,1794803,1772835,1758926,1755319,1777603,1790926,1802189,1788761,1780154,1767505
32059,18,Hollywood,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,1377950,1390018,1404648,1417689,1431063,1444971,1447991,1452924,1451055,1459275,1458585,1461525,1459045,1459727,1455817,1453005,1450923,1454305,1441133,1437179,1434997,1451264,1457230,1461286,1459848,1463543,1468987,1481319,1472026,1459138,1459975,1483645,1514621,1529224,1529284,1524943,1529636,1538739,1545904,1561269,1586256,1605982,1619907,1629898,1638696,1635274,1625713,1630470,1631155,1640621,1654196
267908,19,Camelback East,Neighborhood,AZ,AZ,Phoenix,Phoenix-Mesa-Scottsdale,Maricopa County,586492,592204,596755,601215,605019,608213,611628,615268,619138,621149,622784,625674,628365,630595,632069,632950,633845,635004,637479,641332,645390,648004,650790,653924,657856,661354,666713,674730,679462,682509,686035,696209,707990,720537,732114,745909,762463,779170,800617,818234,845088,871503,901585,925664,944360,961138,975957,992468,1010317,1034776,1059416
194737,20,Flatbush,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,758722,758036,759952,763431,770297,781582,791398,800246,802338,800706,803961,811478,819990,825852,828430,827550,828343,825174,827952,824944,820673,820285,820236,824792,823591,822834,822400,821328,820974,818605,816560,810306,808346,808107,819033,827191,838654,848573,857664,865085,869671,876889,885952,901188,919284,931913,935394,934505,935981,936966,940007
275473,21,Southeast Dallas,Neighborhood,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,154651,157547,159974,160560,160982,161506,162632,165055,166374,167354,167357,168293,170813,173218,175277,175304,174729,174313,174651,176300,177845,178219,177733,177261,179567,181658,183895,183545,183131,182949,183727,185825,187735,189978,191346,193200,195902,198844,202045,204717,208180,212469,217079,223588,229368,234536,237532,240778,245539,252003,258405
272734,22,Alhambra,Neighborhood,AZ,AZ,Phoenix,Phoenix-Mesa-Scottsdale,Maricopa County,207500,209426,210733,211977,213061,214225,215411,216281,217814,218985,219479,220050,220985,222758,224556,225520,226070,225922,226409,228047,229598,231472,232709,234991,236912,239196,241720,244875,246949,249057,251693,256385,261708,266847,272550,278308,285719,291426,300416,306464,315737,322815,331775,339434,344865,350146,354306,358997,363078,369688,374972
403222,23,Crown Heights,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,1247531,1263281,1274543,1283576,1288820,1299488,1307459,1319909,1313992,1301407,1289165,1288428,1293244,1296353,1302328,1312161,1319235,1313070,1303433,1288252,1282652,1285389,1294080,1305121,1312634,1319988,1327533,1337155,1344091,1347633,1349305,1347718,1326751,1304044,1286870,1294374,1302489,1317253,1330030,1334614,1330148,1322903,1328562,1344396,1359574,1367033,1371145,1376001,1383747,1386992,1401469
25294,24,Jamaica,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,468892,472997,478011,484143,488538,491996,496382,499989,501816,499943,500565,503295,506741,510906,515437,520349,523200,521451,520179,520331,521977,524699,526123,531030,535824,541534,544882,546618,546105,545607,544624,544745,549301,556070,571093,584849,597504,603217,605193,606852,608974,610128,612420,613829,618528,623228,625884,628203,630664,633278,637048
195267,25,Harlem,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,1995288,2001082,2012004,2015827,2001685,1978863,1958383,1939641,1914089,1902820,1892250,1895057,1887528,1873267,1857402,1838637,1836681,1841344,1828673,1806209,1767736,1760023,1765444,1776227,1790604,1800791,1817466,1833616,1836681,1838130,1810047,1794622,1752171,1739018,1732882,1761551,1785001,1807734,1823975,1844395,1865956,1882608,1877738,1865647,1854568,1877516,1887805,1907532,1912741,1923425,1947441
275237,26,Roosevelt,Neighborhood,CA,CA,Fresno,Fresno,Fresno County,271564,273622,274376,275325,278236,281118,283251,283814,284756,285805,287349,288749,289531,290322,291510,292054,291709,291555,292463,293719,294157,295041,295358,295905,295968,297050,299696,302369,303699,303094,305797,310056,316217,319608,323759,328211,332619,336161,341118,347386,356006,364964,375538,385131,393248,397248,400693,403493,409454,415921,421945
273566,27,East Side,Neighborhood,TX,TX,El Paso,El Paso,El Paso County,164035,164034,163734,163686,163656,164274,164974,165530,165885,166387,167252,167921,168483,169270,170190,171260,172436,173705,174664,175445,174869,173949,173380,174112,175152,175991,176255,176558,176897,177375,178387,179477,181450,183851,186264,188671,190817,192777,194930,197325,200910,204713,208372,211900,215522,218721,221201,223611,226461,229394,232274
35521,28,Enterprise,Neighborhood,NV,NV,Las Vegas,Las Vegas-Henderson-Paradise,Clark County,339626,343516,345281,348164,350176,354169,357875,362157,365053,366816,367457,369197,370898,372756,372965,374266,374388,374072,372012,370285,368787,369027,370563,372029,373478,374638,377366,380435,380638,378363,377427,380419,386011,390369,394328,398307,402344,406181,410866,417057,428447,442931,457969,469878,480026,489443,499243,507783,520258,533280,548426
343222,29,Williamsbridge,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,396793,400236,405600,409748,415588,419172,422364,427745,433454,437701,441845,446088,451040,453374,458256,464656,473691,476364,477548,475047,473956,476972,479747,485457,493293,500129,500644,495332,491288,493769,495306,496151,506712,520053,533372,534155,535906,541194,547304,550276,548701,548588,542715,540203,536277,538774,541804,545485,548115,550559,554290
274742,31,North Scottsdale,Neighborhood,AZ,AZ,Scottsdale,Phoenix-Mesa-Scottsdale,Maricopa County,703221,708118,713218,716557,719211,721142,723544,726666,730958,733515,736003,738551,741197,743173,745165,746498,748099,749613,752287,756434,759870,763361,767669,773643,778723,781570,789130,801250,811366,817335,823179,837401,852392,866697,878331,893196,914082,932907,959086,979739,1016198,1049852,1087001,1114209,1135298,1154529,1170297,1187733,1207670,1237293,1269116
267971,32,South Mountain,Neighborhood,AZ,AZ,Phoenix,Phoenix-Mesa-Scottsdale,Maricopa County,213600,215715,217631,219280,220673,222031,223654,225238,227288,228738,229407,229880,230830,232439,234416,235230,235787,235945,237058,238942,240770,242417,244448,247030,249411,251068,253437,257078,259869,262272,264669,269255,274297,279969,285694,292129,299420,305645,313552,319331,329505,338265,348520,356834,363847,371631,378220,385125,389429,395720,402496
273565,33,East San Jose,Neighborhood,CA,CA,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara County,794588,812136,827912,839172,854897,869376,885558,887850,883492,876148,867525,856131,843310,833997,826731,824699,820847,814841,810811,807404,813135,813257,817879,823001,835175,846714,860975,868276,858826,849349,845456,863372,877138,891639,903224,914919,923871,926314,928011,936521,962858,995839,1021617,1033327,1036143,1041529,1052720,1067019,1087205,1115815,1143228
193587,34,Bushwick,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,1064492,1065566,1063360,1064308,1064512,1074474,1089996,1103657,1106102,1099592,1097959,1101207,1101045,1103615,1106154,1111477,1114812,1110801,1117642,1115163,1123248,1123388,1121700,1118202,1117504,1121710,1130910,1143192,1155119,1155580,1147739,1139617,1109303,1086831,1068002,1076287,1081103,1083123,1086989,1094760,1099864,1106888,1108403,1117460,1131358,1144414,1156089,1157650,1170027,1178576,1189448
194379,35,East Flatbush,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,555992,558550,562427,568556,574335,579359,582787,584457,584675,586348,589309,591909,593138,595903,599615,603145,605130,605775,607560,609124,612512,616280,621839,626411,626419,623059,621201,623267,626983,630289,634960,639325,643917,646729,649080,648265,649426,653710,658507,661184,661726,665551,671764,680502,687176,689601,689430,689888,692992,697121,701255
275456,36,South Side,Neighborhood,TX,TX,Corpus Christi,Corpus Christi,Nueces County,245597,245561,245511,245756,245900,246122,246441,246530,246054,245849,246209,246111,245315,244671,244791,246117,247393,248924,249415,249968,249936,250467,250968,252750,253680,254572,255246,256108,256649,257981,259677,261911,264285,267449,270411,272001,273546,275360,277909,280062,283353,286825,292229,297204,301933,305116,308642,311218,313333,315500,319171
28380,37,Alief,Neighborhood,TX,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,161007,162042,162910,163945,165069,166024,167109,168151,169562,170379,171284,172007,172978,173897,174257,174359,174540,175280,176026,176607,176581,176989,177286,177820,177628,177750,178149,178933,179482,179951,180528,181199,183099,185219,187752,189895,192026,194659,196066,197713,199741,204073,208990,214550,218899,222682,225211,228039,231003,234541,238853
10957,38,Corona,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789500,799827,803579,805862,806759,810945,812901,814141,811675,817576,824602,832209,831783,834785,835577,840979
273555,39,East Memphis-Colonial-Yorkshire,Neighborhood,TN,TN,Memphis,Memphis,Shelby County,266086,266867,267934,270254,271301,272100,272941,274170,276208,277358,279055,280604,283920,286628,289180,290686,292464,294274,295390,296362,296944,297976,299477,300985,301808,303466,306192,309855,311639,313617,315004,317340,319589,323580,327397,331382,336403,340535,344944,349231,354486,360819,365374,368144,370294,373014,378460,383503,389941,397203,403878
273088,42,Bullard,Neighborhood,CA,CA,Fresno,Fresno,Fresno County,363149,366004,367794,369826,373504,376705,379283,378615,378558,377901,379584,380567,381317,382046,384106,384321,383966,384289,387126,390448,391983,392820,392443,392229,391631,391629,393606,396167,396659,394651,397610,403576,411348,414707,418456,423237,427978,432512,438826,446082,455823,466216,480494,493177,503700,506998,509604,511352,518063,525865,533288
275501,43,Southwest Dallas,Neighborhood,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,210126,213304,215961,218020,220044,221800,223805,226855,228187,228950,228670,230170,232594,234865,236669,237265,236846,236512,236230,237716,239531,240372,240341,240154,242516,244490,246401,246314,245809,245412,246055,248946,252458,256299,258530,260678,263562,267077,270791,274334,278539,284068,290029,298862,307413,314112,317828,320828,325414,332473,339753
193406,44,Borough Park,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063218,1061980,1060708,1056731,1058301,1064336,1070421,1074019,1073547,1079998,1087167,1099366,1108327,1113521,1110825,1108585,1111616,1120830,1132472
193285,45,Bensonhurst,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,1061414,1064363,1064515,1066322,1070422,1074511,1077962,1078123,1073665,1072056,1076208,1083893,1089964,1089899,1092952,1089141,1087918,1083810,1085975,1084355,1079691,1076392,1069794,1070198,1070595,1076405,1079573,1082638,1081518,1081945,1084604,1093416,1101501,1106625,1107440,1104467,1103662,1108873,1116324,1121155,1121725,1124397,1129360,1139132,1145984,1151407,1150181,1152404,1157323,1167327,1178950
276246,46,Central City,Neighborhood,TX,TX,Corpus Christi,Corpus Christi,Nueces County,130745,131374,132620,132397,131078,129526,128907,128534,127601,127413,128010,129268,129697,130446,131261,132463,133725,134170,134737,135172,136048,135623,135028,135093,136035,136480,136461,136425,136816,137050,137106,137975,141672,146185,146750,143723,141145,141380,142851,143092,144049,145188,147721,150886,153710,156173,158431,160150,161106,162277,164447
276652,47,West San Jose,Neighborhood,CA,CA,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara County,1790942,1832453,1870265,1899939,1933270,1960535,1986747,1968433,1939039,1899892,1878156,1846486,1815986,1788200,1767273,1756199,1744375,1725993,1706871,1693408,1700194,1699788,1704453,1706544,1728500,1749489,1774411,1779110,1754871,1735324,1731527,1769683,1804884,1836996,1861431,1879580,1893819,1898146,1907910,1938592,2001773,2075803,2135407,2168994,2179421,2192915,2217466,2249132,2294036,2352849,2414220
403223,48,Elmhurst,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,894109,902137,910817,916846,923249,928703,933945,938035,943115,946230,949378,949840,953490,957653,962619,960371,956608,946715,942249,939197,940455,941337,938353,939842,943577,952107,954921,956988,954607,955739,947355,941047,935832,938903,944283,949121,954962,957549,957798,954771,951527,948719,946163,942784,941111,940848,940790,939667,940045,942257,947622
273527,49,East,Neighborhood,TX,TX,Arlington,Dallas-Fort Worth-Arlington,Tarrant County,164447,166141,167626,168720,169988,172371,175155,176818,177766,178479,179808,181581,183070,184047,184355,184880,185739,186583,187335,188539,190219,191702,192740,193370,193905,194725,195744,196766,197535,198994,200985,204107,206719,209363,211563,213685,215397,217415,220252,225110,230683,236808,242446,248197,253331,257833,261119,264648,269101,275034,280929
275454,50,South Scottsdale,Neighborhood,AZ,AZ,Scottsdale,Phoenix-Mesa-Scottsdale,Maricopa County,444816,449680,453562,456235,458495,460927,463416,465606,468144,469732,470004,469310,469494,470851,472810,473433,474329,476159,479376,484030,488051,491157,494022,497799,501314,503841,507824,515422,519468,524312,526628,535338,544678,555239,565159,575397,590003,605151,623508,637888,658705,677839,696817,713179,725920,740412,749980,763254,775509,791650,804516
276215,51,Blossom Valley,Neighborhood,CA,CA,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara County,1048711,1074747,1096563,1114053,1136705,1157395,1173406,1170059,1161708,1152179,1142213,1125937,1107953,1093227,1080782,1073792,1063163,1050420,1037124,1027369,1028578,1027670,1030817,1032759,1046600,1059794,1076577,1081671,1068250,1057542,1055072,1080096,1101695,1124071,1143890,1161057,1175051,1181116,1189706,1210786,1254219,1304525,1345165,1366568,1374101,1384030,1402054,1425600,1454520,1491514,1528304
276476,52,North Long Beach,Neighborhood,CA,CA,Long Beach,Los Angeles-Long Beach-Anaheim,Los Angeles County,518922,523448,527802,531393,532740,535222,537345,538809,540501,543220,545123,544486,544267,543381,541755,540607,540271,542002,541155,542824,546197,552111,555826,559021,562487,569732,578402,584878,585588,585147,590531,599422,609575,617627,622569,625309,626511,632413,637761,645927,656094,671370,686476,695522,700281,702782,707375,713455,720515,728555,741374
269592,53,Logan Square,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,537120,542110,542327,541369,541479,543547,543888,545499,547216,549942,551621,555030,555346,555688,553775,554311,553331,554758,555794,559041,559878,560604,561837,564355,567776,574127,578509,583732,583868,584814,589539,595618,605001,610101,613664,616209,615976,618107,619621,624500,625263,628459,633470,640401,643674,647172,653211,658705,662630,663296,666863
403131,54,Sheepshead Bay,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,868124,872368,873693,876855,882285,890659,895026,895659,893648,893515,894998,897771,897846,897578,898373,899116,898886,896805,897707,896799,891733,887080,880888,879332,879350,883977,889886,893724,895044,892664,895313,902234,912946,917796,920994,922459,926783,931026,935521,941661,943991,945033,944878,953129,962487,970478,974239,977134,982410,987196,992246
343205,56,Soundview,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502779,510534,523208,528642,534238,538470,544003,546751,544783,542519,543615,549370,553491,559191,566139,572951,578371,578323,582687
118987,57,Willow Glen,Neighborhood,CA,CA,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara County,1521680,1558360,1589812,1610027,1632213,1653185,1677609,1671575,1656938,1635150,1621045,1597669,1571320,1546147,1528004,1518482,1510744,1494937,1483955,1478418,1489260,1493135,1498982,1503222,1519755,1536155,1558983,1564268,1543416,1523428,1520610,1553631,1581569,1604043,1622113,1635407,1646740,1648914,1653844,1676651,1727984,1794231,1848343,1882103,1894025,1906455,1926034,1953991,1993379,2048145,2106116
275467,58,Southeast,Neighborhood,TX,TX,Arlington,Dallas-Fort Worth-Arlington,Tarrant County,228049,229745,231817,233589,234664,235848,236774,237161,237793,238522,240144,241738,243395,244532,245161,245735,246363,246611,246722,247143,247952,248913,249587,250197,250561,251508,252638,253711,254013,254765,255674,257986,260169,263022,265753,268618,270916,273515,277410,284146,292126,300011,307588,314171,320783,326525,331933,337685,344221,352882,361020
193640,59,Canarsie,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,536425,542957,550975,555737,559093,559935,562392,564394,564647,566586,568868,572864,573796,576602,577812,580922,582746,584425,586716,585715,584130,580308,578242,580636,582482,584721,585415,589451,593225,597918,605498,612821,620317,622697,626069,628907,635037,642174,647968,652500,654420,656792,661024,667569,674290,675357,676293,676370,678731,683005,687959
276659,60,White Haven-Coro Lake,Neighborhood,TN,TN,Memphis,Memphis,Shelby County,90074,90826,91132,91871,92435,93442,94259,94663,94906,95335,96080,97421,98881,99746,100208,100088,100490,100548,100792,101250,102208,103127,103847,104656,105245,106137,106752,108153,109123,110605,111770,113032,113957,115707,117525,119791,121617,122994,124139,125902,128249,130974,132935,134569,136320,138585,141217,144387,147323,150959,153065
273480,61,Downtown,Neighborhood,CA,CA,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara County,1025865,1052706,1078676,1097197,1119801,1140111,1165105,1168495,1166252,1159795,1155456,1140804,1120819,1103262,1090791,1083854,1078312,1069415,1060681,1053332,1058591,1059436,1062483,1061704,1072486,1085132,1103693,1111137,1091170,1072806,1061184,1081593,1097694,1111986,1124465,1131017,1134720,1133687,1136862,1150064,1177805,1210683,1240456,1256794,1262982,1268288,1275944,1290487,1309529,1339896,1370943
274514,62,Mid City,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,1273345,1282848,1291106,1301658,1305477,1317901,1318239,1326353,1331439,1348507,1360689,1367843,1373022,1371205,1366905,1366137,1371997,1379193,1378288,1382332,1386934,1400576,1407635,1416234,1421338,1431679,1440490,1449665,1441558,1434019,1444825,1467598,1487684,1494522,1492734,1490703,1482096,1483107,1501053,1528513,1566890,1592580,1632467,1658109,1683351,1690252,1697493,1706030,1714891,1731020,1757702
271511,63,Northwest,Neighborhood,TX,TX,El Paso,El Paso,El Paso County,245568,245557,245294,244974,245023,246040,247044,247670,248058,248458,249120,249221,249722,250721,252363,254307,256491,258268,259371,259647,258797,257587,257196,258040,259546,261073,261601,261985,262066,262537,263293,264045,266257,269410,272600,275504,278181,280898,284230,287979,293898,300020,306236,311932,317638,322471,326031,329590,333415,337568,341440
41466,64,Van Nuys,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,621355,629726,636147,642598,646198,649418,651764,653912,656621,660024,661650,661679,660860,659315,657440,657767,658815,660684,659102,660904,664122,672285,679039,687942,696399,707648,716825,723326,721398,719813,725113,737767,752654,764446,774846,782195,787772,795608,805229,820497,839708,862231,882693,894242,902419,908623,915960,925242,930533,940467,955025
275090,65,Preston Hollow,Neighborhood,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,554910,563892,571064,572356,572039,571978,573262,580227,582139,583713,580496,582366,589170,596078,602540,602009,599267,596925,595573,599204,603444,601478,595849,589739,595809,601447,606069,603479,600001,596821,595337,598938,603765,611417,615918,622047,629664,638769,646533,652579,658512,667846,677889,695475,713292,728645,737170,743298,751831,767884,784886
273652,67,Estrella,Neighborhood,AZ,AZ,Phoenix,Phoenix-Mesa-Scottsdale,Maricopa County,200226,201976,204063,205917,207280,207974,209010,210389,212407,213733,214256,214803,215566,216827,218247,219098,219931,220914,222935,225767,228333,230404,231591,233122,234459,236427,238949,242960,246091,248491,250526,254510,259659,265498,271442,277759,284556,290196,297835,303247,313988,322969,333772,342456,350508,359510,367119,375194,381045,386536,391457
